Start Report	End Report	ISRC	Artist	Title	Album	UPC	Country	Nb of plays	Royalties	Service	Provider	provider_id	Label
01-12-2012	31-12-2012	MX2831000773	Ensemble Gilles Binchois	Puisquâ€™en oubli	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000773	Ensemble Gilles Binchois	Puisquâ€™en oubli	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000774	Ensemble Gilles Binchois	Dame ne regardes pas	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000775	Ensemble Gilles Binchois	Doulz amis	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000776	Ensemble Gilles Binchois	Long sont mi jour	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000777	Ensemble Gilles Binchois	Tels rit au main	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000778	Ensemble Gilles Binchois	Liement me deport	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000779	Ensemble Gilles Binchois	Des que on porroit les estoilles nombrer	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000780	Ensemble Gilles Binchois	De toutes flours	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000780	Ensemble Gilles Binchois	De toutes flours	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000780	Ensemble Gilles Binchois	De toutes flours	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000782	Ensemble Gilles Binchois	Felix virgo/Inviolata genitrix	Guillaume de Machaut: Le vray remÃ¨de dâ€™amour	7502258850305	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000845	Tlen Huicani	El Jarocho	PasiÃ³n Jarocha	7502258850404	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000846	Tlen Huicani	El colas	PasiÃ³n Jarocha	7502258850404	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000849	Tlen Huicani	La tuza	PasiÃ³n Jarocha	7502258850404	FR	2	0.0191	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000850	Tlen Huicani	Tlacotalpan	PasiÃ³n Jarocha	7502258850404	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000851	Tlen Huicani	La bruja	PasiÃ³n Jarocha	7502258850404	BE	5	0.0046	MPRM	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000851	Tlen Huicani	La bruja	PasiÃ³n Jarocha	7502258850404	FR	6	0.073	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000851	Tlen Huicani	La bruja	PasiÃ³n Jarocha	7502258850404	FR	1	0.0088	MBSO	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000852	Tlen Huicani	El gavilancito	PasiÃ³n Jarocha	7502258850404	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000854	Tlen Huicani	El jaqueton	PasiÃ³n Jarocha	7502258850404	BE	1	0.0009	MPRM	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000854	Tlen Huicani	El jaqueton	PasiÃ³n Jarocha	7502258850404	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000858	Tlen Huicani	La vieja	PasiÃ³n Jarocha	7502258850404	FR	2	0.0191	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000866	Tlen Huicani	NiÃ±a bonita	Latinoamericano	7502258850435	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000878	Tlen Huicani	El mar juega con la arena	Latinoamericano	7502258850435	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000879	Tlen Huicani	Serenata huasteca	Latinoamericano	7502258850435	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000880	Tlen Huicani	Veracruz	Latinoamericano	7502258850435	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000880	Tlen Huicani	Veracruz	Latinoamericano	7502258850435	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831000920	Cuarteto de Saxofones de MÃ©xico	Porgy and Bess Suite: "Summertime"	Joplin & Gershwin	7502258850466	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831000920	Cuarteto de Saxofones de MÃ©xico	Porgy and Bess Suite: "Summertime"	Joplin & Gershwin	7502258850466	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831000932	Abel PÃ©rez PitÃ³n	Scaramouche, suite pour saxophone et piano: I. Vif	El SaxofÃ³n de Concierto	7502258850473	CO	1	0.005	MPLS	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831000937	Abel PÃ©rez PitÃ³n	Histoires pour saxophone et piano: II. Le petit Ã¢ne blanc	El SaxofÃ³n de Concierto	7502258850473	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001144	Cuarteto de Saxofones de MÃ©xico	Chega de Saudade	Homenaje a Jobim	7502258850602	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001144	Cuarteto de Saxofones de MÃ©xico	Chega de Saudade	Homenaje a Jobim	7502258850602	FR	3	0.0173	MPRM	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001145	Cuarteto de Saxofones de MÃ©xico	Wave	Homenaje a Jobim	7502258850602	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001145	Cuarteto de Saxofones de MÃ©xico	Wave	Homenaje a Jobim	7502258850602	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001145	Cuarteto de Saxofones de MÃ©xico	Wave	Homenaje a Jobim	7502258850602	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001146	Cuarteto de Saxofones de MÃ©xico	Desafinado	Homenaje a Jobim	7502258850602	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001146	Cuarteto de Saxofones de MÃ©xico	Desafinado	Homenaje a Jobim	7502258850602	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001147	Cuarteto de Saxofones de MÃ©xico	Insensatez	Homenaje a Jobim	7502258850602	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001147	Cuarteto de Saxofones de MÃ©xico	Insensatez	Homenaje a Jobim	7502258850602	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001148	Cuarteto de Saxofones de MÃ©xico	Garota de Ipanema	Homenaje a Jobim	7502258850602	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001152	Cuarteto de Saxofones de MÃ©xico	Mojave	Homenaje a Jobim	7502258850602	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001157	Alejandro Corona	Concerto in F: I. Allegro	George Gershwin: Concerto in F & Rhapsody in Blue	7502258850657	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001158	Alejandro Corona	Concerto in F: II. Adagio	George Gershwin: Concerto in F & Rhapsody in Blue	7502258850657	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001159	Alejandro Corona	Concerto in F: III. Allegro agitato	George Gershwin: Concerto in F & Rhapsody in Blue	7502258850657	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001160	Alejandro Corona	Rhapsody in blue (extract)	George Gershwin: Concerto in F & Rhapsody in Blue	7502258850657	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001170	Alejandro Corona	Invitation	Smooth Live Jazz	7502258850664	FR	2	0.0177	MBSO	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831001231	Tlen Huicani	La peregrinaciÃ³n	Navidad con Tlen-Huicani	7502258850695	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001232	Tlen Huicani	Los peces en el rÃ­o	Navidad con Tlen-Huicani	7502258850695	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001240	Tlen Huicani	Mi burrito sabanero	Navidad con Tlen-Huicani	7502258850695	AR	1	0.0059	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001240	Tlen Huicani	Mi burrito sabanero	Navidad con Tlen-Huicani	7502258850695	CO	2	0.025	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001240	Tlen Huicani	Mi burrito sabanero	Navidad con Tlen-Huicani	7502258850695	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001240	Tlen Huicani	Mi burrito sabanero	Navidad con Tlen-Huicani	7502258850695	FR	4	0.0487	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001240	Tlen Huicani	Mi burrito sabanero	Navidad con Tlen-Huicani	7502258850695	FR	4	0.0382	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001240	Tlen Huicani	Mi burrito sabanero	Navidad con Tlen-Huicani	7502258850695	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001242	Tlen Huicani	Arbolito de Navidad	Navidad con Tlen-Huicani	7502258850695	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831200024	YOA Orchestra of the Americas, Carlos Miguel Prieto	Dimitri Shostakovich, Symphony No. 10 in E minor Op. 93 II. Allegro	Dimitri Shostakovich, Symphony No. 10 in E minor Op. 93	7502258850725	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	iTinerant Classics
01-12-2012	31-12-2012	MX2831200027	Orquesta de CÃ¡mara de Xalapa	Obertura de la suite orquesta No. 1 en Do Mayor BWV 1066	150 aÃ±os de arte barroco	7502258850732	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831200039	Patricia Castillo	Concierto a dos clavecines en Do menor BWV 1062, II. Adagio ovvero largo	150 aÃ±os de arte barroco	7502258850732	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Videophonic
01-12-2012	31-12-2012	MX2831000179	Christian Mendoze	Gagliarda	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000180	Christian Mendoze	Ungarescha	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000181	Christian Mendoze	Saltarello	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000182	Christian Mendoze	La Zanetta padovana	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000183	Christian Mendoze	Ballo Anglese	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000184	Christian Mendoze	Saltarello 2	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000185	Christian Mendoze	Ballo Francese	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000186	Christian Mendoze	Saltarello 3	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000187	Christian Mendoze	Ballo Milanese	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	3	0.0173	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000188	Christian Mendoze	La Parma	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000189	Christian Mendoze	Pass'e mezzo Paganina	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000190	Christian Mendoze	Saltarello 4	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000191	Christian Mendoze	Tedesca	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000192	Christian Mendoze	Saltarello 5	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000193	Christian Mendoze	Caro Ortolano	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000194	Christian Mendoze	Sartarello	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000195	Christian Mendoze	L'arboscello Ballo Furlano	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000196	Christian Mendoze	Gagliarda La Traditora	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000197	Christian Mendoze	Gagliarda La Manfrolina	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000198	Christian Mendoze	Pavana la Battaglia	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000199	Christian Mendoze	Gagliarda La Gamba (a)	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000200	Christian Mendoze	Gagliarda La Gamba (b)	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000201	Christian Mendoze	Pass'e Mezzo Nuovo Primo	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000202	Christian Mendoze	Meza Note Gagliarda	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000203	Christian Mendoze	Pavana Le Forze d'Hercole	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000204	Christian Mendoze	Pavana Le Forze d'Hercole (b)	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000205	Christian Mendoze	Saltarello Zorzi	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000206	Christian Mendoze	Gagliarda El tu tu	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000207	Christian Mendoze	Paduana del Re	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000208	Christian Mendoze	Saltarello Giorgio	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000209	Christian Mendoze	Pavana Le Forze d'Hercole (c)	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000210	Christian Mendoze	Gagliarda La lavandara	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000211	Christian Mendoze	Correnta Seconda	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000212	Christian Mendoze	Correnta Sesta	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000213	Christian Mendoze	Correnta Prima	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000214	Christian Mendoze	Correnta Quarta	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000215	Christian Mendoze	Gagliarda Ottava	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000216	Christian Mendoze	Gagliarda Sesta	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.0116	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000217	Christian Mendoze	Correnta Settima	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	3	0.0173	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000305	La Venexiana	Volano frettolosi (madrigale a 5 voci)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000305	La Venexiana	Volano frettolosi (madrigale a 5 voci)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000306	La Venexiana	Quel misero usignolo (a 4)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000307	La Venexiana	Quante volte (a 2)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000308	La Venexiana	Dolcissimi respiri (a 4)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000309	La Venexiana	Che dolce udire (a 2)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000310	La Venexiana	O soffrire, o fuggire (a 3)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000311	La Venexiana	Bella Madre dâ€™Amor (a 3)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000312	La Venexiana	Chi di noi (a 5)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000313	La Venexiana	Vago, instabil (a 4)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000314	La Venexiana	MercÃ¨ di voi (a 2)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000315	La Venexiana	Pietosissimo Amore (a 5)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000316	La Venexiana	Non ci lusinghi piÃ¹ (a 3)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000317	La Venexiana	Anima del mio core (a 2)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000318	La Venexiana	Amor, Amor (a 5)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000319	La Venexiana	Gioisca (a 2)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000320	La Venexiana	Come puÃ², non come vuol (a 3)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000321	La Venexiana	Mi tien Filli (a 4)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000688	Various Artists	Medieval violin: Estampie	Dictionary of Medieval & Renaissance Instruments	7502258850299	GB	1	0.0147	MBMO	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000689	Various Artists	Medieval fiddles: In seculum viellatoris	Dictionary of Medieval & Renaissance Instruments	7502258850299	GB	1	0.0147	MBMO	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000690	Various Artists	Medieval fiddles: Dame, ne regardes pas	Dictionary of Medieval & Renaissance Instruments	7502258850299	GB	1	0.0147	MBMO	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000692	Various Artists	Medieval fiddle: Joie, plaisance	Dictionary of Medieval & Renaissance Instruments	7502258850299	GB	1	0.0147	MBMO	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000702	Various Artists	Medieval wire strung harp: Improvisation	Dictionary of Medieval & Renaissance Instruments	7502258850299	NL	1	0.0056	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000703	Various Artists	Medieval harp and lute: FuwÃ«les in the frith	Dictionary of Medieval & Renaissance Instruments	7502258850299	NL	1	0.0056	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000704	Various Artists	Medieval harp: ChanÃ§onnete/A la cheminÃ©e/Veritatem	Dictionary of Medieval & Renaissance Instruments	7502258850299	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000704	Various Artists	Medieval harp: ChanÃ§onnete/A la cheminÃ©e/Veritatem	Dictionary of Medieval & Renaissance Instruments	7502258850299	NL	1	0.0056	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
